tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
took away lego pit replaced recharging station sxsw might check prices iphone crap samsung android,Negative emotion,1
\x89ûïmention awesome meet mention mention mention standing apple queue sxsw yesterday day 2\x89û\x9dltlt cute,No emotion toward brand or product,2
mention bad apple shows late qs process poopoos ideas leaves early even im creative busy gamestorming sxsw,Negative emotion,1
mention bahrain govt turned google earth result people learned govt turn back sxsw,No emotion toward brand or product,2
trying balance power power needs iphone vs ipad sxsw 3g ipad sucks quick might go airplane mode,Negative emotion,1
racing ballroom see mention marissa mayer sxsw sxswi,No emotion toward brand or product,2
iphone battery 100 winning sxsw,Positive emotion,0
iphone battery cant keep tweets thanks apple sxsw precommerce,Negative emotion,1
another google wave rt mention interrupt regularly scheduled sxsw geek programming w big google news link,No emotion toward brand or product,2
fun watch ipadmadness rt mention apple opening popup store austin sxsw link sxsw,Positive emotion,0
control apple set open popup shop core sxsw action link via mention cc mention,Positive emotion,0
yeah ill sure gtrt mention mention mention check link sxsw google,No emotion toward brand or product,2
celebrate beauty web mention msft ie9 launch amp play new html5 game win ipad2 link sxsw,Positive emotion,0
texas amazing ive met many influential people work twitter foursquare microsoft even apple sxsw winning,No emotion toward brand or product,2
woke iphone finished recharging means got enough sleep last night right sxsw,No emotion toward brand or product,2
quiet storm sxsw looking forward seeing googles marissa mayer,No emotion toward brand or product,2
companies believing nfc google nexus nokia also carriers verifone even apple seems sxsw sxswnfc,No emotion toward brand or product,2
\x89ûïmention best thing ive heard weekend sxsw i gave ipad 2 money japan relief dont need ipad 2 mention,Negative emotion,1
ipad 2 betterthey time improve sxsw,Positive emotion,0
cus pacman google singularity sxsw noobs meetup,No emotion toward brand or product,2
link go beyond earth hour year sharing positive actions world download earthhour 60 iphone app sxsw,Positive emotion,0
far biggest sxsw mistake bringing iphone ipad charger,No emotion toward brand or product,2
google vs bing bettersearch bing shot success w structured search potentially higher margin cpa model vs google sxsw,Negative emotion,1
course bing results good googles seo sxsw qagb,Positive emotion,0
\x89ûïmention black white ipad sxsw ipad2\x89û\x9d question,No emotion toward brand or product,2
hootsuite blog \x89ûò social media dashboard åè hootsuite mobile sxsw updates iphone blackberry amp android link,No emotion toward brand or product,2
hootsuite blog \x89ûò social media dashboard åè hootsuite mobile sxsw updates iphone blackberry amp android link,No emotion toward brand or product,2
hoot new blog post hootsuite mobile sxsw updates iphone blackberry amp android link,No emotion toward brand or product,2
anyone bringing ipad vs computer sxsw,No emotion toward brand or product,2
impulsive buy friends sxsw gt one selling 1st gen 32gb 3g ipad,Positive emotion,0
\x89ûïmention buying 2 new ipads mention geekdate apple sxsw ipad2\x89û\x9d,Positive emotion,0
someones buying present rt mention apple opening popup store austin sxsw link,Positive emotion,0
nice find rsqs mention link sxsw ipad app,Positive emotion,0
south southwest panels illustrated pics sometimes best link news ogilvy sxsw trending cyber iphone,No emotion toward brand or product,2
google calendars saturday night giant overlap sxsw parties,No emotion toward brand or product,2
you google canadian tuxedo lose hours sxsw,Positive emotion,0
anyone make cooler rt mention mention launch groupon living socialtype rewards sxsw link,No emotion toward brand or product,2
exciting can\x89ûªt wait rt mention apple opening temporary store downtown austin sxsw amp ipad 2 launch link,Positive emotion,0
great certain meetings rt mention hello holler gram new ipad app link hollergram sxsw,Positive emotion,0
dont miss charles chen android chromeos access sxsw mention google booth exhibit hall 3 mention 1pm sxsw,Positive emotion,0
reminder charles chen talking android chromeos access today mention 1pm mention google booth exhibit hall 3 sxsw,No emotion toward brand or product,2
tomorrow charles chen speaking android chromeos access mention google booth exhibit hall 3 mention 1pm sxsw,No emotion toward brand or product,2
group chat apps sxsw told l two apps yet avail android point ill need phone apps,No emotion toward brand or product,2
remember chime tweets nasatweetup experience 215pm 3pm central time sxsw session link,No emotion toward brand or product,2
daily chord tuesday march 8 hackers discover googles music servicestory rollin link sxsw music news,No emotion toward brand or product,2
daily chord tuesday march 8 hackers discover googles music servicestory rolling stone mo link sxsw,No emotion toward brand or product,2
google circle austin sxsw link,No emotion toward brand or product,2
google circles sxsw link ht mention maybe theyre reconsidering shape,No emotion toward brand or product,2
google circles buzz corners rounded might find today link sxsw google,No emotion toward brand or product,2
google circles rt mention launching products sxsw plenty else,No emotion toward brand or product,2
10 austin classics missed sxsw m4blogcom twitter iphone \x89û¢ 3 12 11 1240 pm,No emotion toward brand or product,2
tools collaboration across boundaries google webex dropbox whiteboarding basecamp joinme ipad sxsw evolvingworkplace,No emotion toward brand or product,2
trying collaborate sxsw events friends google calendar plancast,No emotion toward brand or product,2
sxsw come hear speak 40 mins designing ipad interfaces new navigation schemas ballrm 1100am uxdes mention,No emotion toward brand or product,2
ipad 2 coming sxsw guess apples pretty desperate give attention,Negative emotion,1
youre coming sxsw sure download sxsw go app schedules locations events link,Positive emotion,0
seriously considering leaving macbook pro home flying solo ipad week think make work sxsw,Positive emotion,0
among cool goofy things ive spied sxsw today ipad case made look like etchnsketch grown game tug war,No emotion toward brand or product,2
wishes could mention mention mention party sxsw instead homework tomorrow,No emotion toward brand or product,2
could find mention sxsw hes probably fiting ipad,No emotion toward brand or product,2
check coyne pr updates sxsw link via mention,No emotion toward brand or product,2
crazy look around sxsw realize last year one ipad sxsw,No emotion toward brand or product,2
crazy big crowds sxsw mention apple store sxsw link,No emotion toward brand or product,2
u read articlegoogle say rumor \x89ûïmention launch major new social network called circleslink sxsw\x89û\x9d,No emotion toward brand or product,2
sxsw l mention 4 iphone amp come uj booth acc hall 2 snap pics amp send em us fightthepaddle link,No emotion toward brand or product,2
shipments daily follow mention appleatxdt 4 updates rt mention popup apple store seems popup ipad2s sxsw,Negative emotion,1
day 3 im tired hold ipad week death happy death sxsw,No emotion toward brand or product,2
beautiful day austin come grab slice two check google get deal sxswi sxsw,No emotion toward brand or product,2
four days ipad sxsw weekend battlela,Positive emotion,0
iphone dead find secret batphone sxsw,Negative emotion,1
google debut new selective social network today sxsw mention link google circles,No emotion toward brand or product,2
trying decide session attend sxsw marissa meyer mention later today given,No emotion toward brand or product,2
excellent deck rt mention nth time lucky googles new social network launch maybe link sxsw,No emotion toward brand or product,2
the default state users leisurely contemplative mention ipad sxsw,No emotion toward brand or product,2
mobile definitely hot topic year every session standing room next lessons learnt building netflix iphone app sxsw,No emotion toward brand or product,2
apple deliberately chose march 11 ipad 2 availability knowing large chunk customer base sxsw,No emotion toward brand or product,2
google tv demo league extraordinary hackers cool stuff like web apps tv google sxsw lxh,Positive emotion,0
best ipad design big chunky elements generous space clarity trumps density tap quality trumps tap quantity tapworthy sxsw,Positive emotion,0
attending designing ipad interfaces new navigation schemas w mention great stuff far sxsw,Positive emotion,0
attending designing ipad interfaces new navigation schemas akqas lynn teo ballroom yes hiring sxsw,No emotion toward brand or product,2
check designing android sxsw link sxsw uxamandroid,No emotion toward brand or product,2
check designing ipad interfaces new navigation schemas sxsw uxdes,No emotion toward brand or product,2
