tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,brand_or_device,ipad,iphone,apple,google,android
iphone app screen sxsw missing link,no emotion toward brand or product,iphone,0,1,0,0,0
love app awesome rt mention must see android app sxsw quotbizzyquot link,positive emotion,android,0,0,0,0,1
sxsw apple quotpopupquot store nuts still packed 1130 link,no emotion toward brand or product,apple,0,0,1,0,0
say apple sxsw popup store austin link mention mention,no emotion toward brand or product,apple,0,0,1,0,0
breaking apple announces partnership w porn industry new ipad2 video chat app called quotofacetimequot sxsw,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
course apple built temp store austin texas understand concept corralling cattle sxsw pickmeupanipad2,negative emotion,"ipad, apple",1,0,1,0,0
love apple didnt let something like retail store near sxsw keep away opening popup store link,positive emotion,apple,0,0,1,0,0
surprise apple opened popup store austin nerds town sxsw get new link cnet,positive emotion,apple,0,0,1,0,0
surprise apple opened popup store austin nerds town sxsw get new ipads link cnet,positive emotion,"ipad, apple",1,0,1,0,0
surprise apple opened popup store austin nerds town sxsw get new ipads http link,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
surprise apple opened popup store austin nerds town sxsw get new ipads link,positive emotion,"ipad, apple",1,0,1,0,0
technews apple heads sxsw sets temporary store austin link technews apple ipad2 rancewilemon sxsw tech,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
\x89ûïmention apple great example retail store layed future registers checkout line sxsw,positive emotion,apple,0,0,1,0,0
\x89ûïmention apple opening temporary store downtown austin sxsw ipad 2 launch link gswsxsw,positive emotion,"ipad, apple",1,0,1,0,0
\x89ûïmention apple opening temporary store downtown austin sxsw ipad 2 launchquot oh yay traffic,negative emotion,"ipad, apple",1,0,1,0,0
technews apple opening popup store austin sxsw link technews americanstatesman apple appleapple sxsw tech,no emotion toward brand or product,apple,0,0,1,0,0
technews apple opening popup store austin sxsw geekfest apple link technews apple brianlam ipad2 sxsw tech,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
sxsw apple popup store open noon fresh shipment ipad 2s im pretty sure im going get one fingers crossed,positive emotion,"ipad, apple",1,0,1,0,0
technews apple saves sxsw set open popup store link technews apple sxsw tech,positive emotion,apple,0,0,1,0,0
sxsw apple schools marketing experts link,no emotion toward brand or product,apple,0,0,1,0,0
sxsw apple schools marketing experts link,positive emotion,apple,0,0,1,0,0
sxsw apple schools marketing experts link via mention,positive emotion,apple,0,0,1,0,0
sxsw apple schools marketing experts link via mention ltlt true love loathe one marketing like,positive emotion,apple,0,0,1,0,0
sxsw apple schools marketing experts cnet link,positive emotion,apple,0,0,1,0,0
sxsw apple schools marketing experts cnet blogs link austin atx retail,positive emotion,apple,0,0,1,0,0
\x89ûïmention apple store downtown austin open til midnight sxsw\x89û\x9d mention theres still time,positive emotion,apple,0,0,1,0,0
\x89ûïmention apple store downtown austin open til midnight sxsw\x89û\x9d ipad2 left stock,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
mention apple store congress link sxsw austin,no emotion toward brand or product,apple,0,0,1,0,0
quotthe apple store mall sunday 10x crowded line fake need fucking donglequot genius let sxsw,negative emotion,apple,0,0,1,0,0
2wks apple store 6th austin street opened sxsw,no emotion toward brand or product,apple,0,0,1,0,0
special apple store opening 6th congress sxsw amp ipad 2 launch wwwapplecom retail thedomain apple ipad2 sxsw fb,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
makeshift apple store 6th congress youre kidding amazing sxsw apple,positive emotion,apple,0,0,1,0,0
temporary apple store sxsw huge line link,no emotion toward brand or product,apple,0,0,1,0,0
temporary apple store sxsw really coolas ipad 2 apple sxsw fanboy,positive emotion,"ipad, apple",1,0,1,0,0
temporary apple store set sxsw shit temptation going control,positive emotion,apple,0,0,1,0,0
temporary apple store sxsw line goes around block link,no emotion toward brand or product,apple,0,0,1,0,0
temporary apple store opens mention 6th amp congress tomorrow ipad2 sxsw,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
temporary apple store opens 5pm 6th congress line already growing ipad viewio link via mention sxsw,positive emotion,"ipad, apple",1,0,1,0,0
temporary apple store block office cant wait see line tomorrow photos come sxsw ipad2,positive emotion,"ipad, apple",1,0,1,0,0
sxsw apple store opens noon day closes run ipad2s didnt buy stock 10 years ago,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
base camp apple sxsw link,no emotion toward brand or product,apple,0,0,1,0,0
ipad news apps last year sxsw link,negative emotion,"ipad, iphone",1,1,0,0,0
10 iphone apps you\x89ûªll probably need use sxsw link,positive emotion,"ipad, iphone",1,1,0,0,0
150 million mobile google maps users mention sxsw,positive emotion,google,0,0,0,1,0
lines already forming apples popup store austin arent people see festival link sxsw,no emotion toward brand or product,apple,0,0,1,0,0
android rt mention 10 new mobile apps i\x89ûªll using atåêsxsw link,positive emotion,android,0,0,0,0,1
sxsw attending sxsw report see android phone get bannka app,no emotion toward brand or product,android,0,0,0,0,1
ipad apps like software development release start working update sxsw,positive emotion,"ipad, iphone",1,1,0,0,0
tweets stalled data sluggish come atampt verizon embarrassing iphone customers havent switched sxsw iphone,no emotion toward brand or product,iphone,0,1,0,0,0
tweeting google coming circles platform today outside circle keep itsnot sxsw,no emotion toward brand or product,google,0,0,0,1,0
\x89ûïmention stupid find sxsw mac link special price games mac\x89û\x9d,no emotion toward brand or product,,0,0,0,0,0
slate see much traffic mobile safari app ipad sxsw electricnews,no emotion toward brand or product,ipad,1,0,0,0,0
unloading apple store corner 6th congress austin temp store sxsw link,no emotion toward brand or product,apple,0,0,1,0,0
great day sxsw jaloux mention amp new ipadlook school bus 1st day school link,no emotion toward brand or product,ipad,1,0,0,0,0
arrived sxsw mention issue hasnt resolved dying use iphone app cant login rtmention mention,no emotion toward brand or product,"ipad, iphone",1,1,0,0,0
sxsw screenburn mention launch clients new iphone game travellerarlaunch find link,no emotion toward brand or product,iphone,0,1,0,0,0
anyone sxsw wants see demo piccraft ipad 2 find,no emotion toward brand or product,ipad,1,0,0,0,0
sxsw could spend mention teaching theater alone look schedule link,no emotion toward brand or product,,0,0,0,0,0
youre sxsw meet us fado give wristbands magically lead beer come say hi link,no emotion toward brand or product,,0,0,0,0,0
youre sxsw want ipad 2 apples setting temporary store check link,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
overheard sxsw quotthe ipad relaxing computerquot agreed ipad apple,positive emotion,"ipad, apple",1,0,1,0,0
overheard sxsw interactive quotarg hate iphone want blackberry backquot shocked,negative emotion,iphone,0,1,0,0,0
youre sxsw meet author host android devs sat 1230pm hilton room 615ab,no emotion toward brand or product,android,0,0,0,0,1
\x89ûïmention sxsw quotapple comes cool technology ones ever heard dont go conferencesquot\x89û\x9d,negative emotion,apple,0,0,1,0,0
sxsw apple sets 5000squarefoot temporary store sxsw sell new ipads test potential traffic link,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
overheard sxsw quotgoogle doesnt launch products peoples eventsquot,no emotion toward brand or product,google,0,0,0,1,0
nerd bait sxsw apple set open popup shop core sxsw action link,no emotion toward brand or product,apple,0,0,1,0,0
long line sxsw else apple store link,no emotion toward brand or product,apple,0,0,1,0,0
last year sxswi everbody talking ipad year social media driven revolutions year better sxsw,positive emotion,ipad,1,0,0,0,0
long line apple pop store ipad 2 great marketing apple sxsw,positive emotion,"ipad, apple",1,0,1,0,0
\x89ûïmention google 4 people work 7 people rather 7 people work 4 agileagency sxsw\x89û\x9d,positive emotion,google,0,0,0,1,0
knackered home playing ipad updating iphone timeline smashed partytweets cant make go bed sxsw,positive emotion,"ipad, iphone",1,1,0,0,0
overheard mdw ill second quothalfway iphone battery already havent even boarded plane sxswquot amateurhour,negative emotion,iphone,0,1,0,0,0
technews sxsw apple schools marketing experts link technews apple jobsco sxsw tech,positive emotion,apple,0,0,1,0,0
first day sxsw fun final presentation google doodles googledoodle sxsw,positive emotion,google,0,0,0,1,0
huge line apple store austin sxsw crowd tripping get new ipad,positive emotion,"ipad, apple",1,0,1,0,0
ur google aclu 80s partyu sxsw,positive emotion,google,0,0,0,1,0
queue apple popup store sxsw link,no emotion toward brand or product,apple,0,0,1,0,0
queue apple store austin four blocks long crazy stuff sxsw,i can't tell,apple,0,0,1,0,0
posted dmi house intimate stranger stage got restaurant crowd sitting deal wif sxsw link,no emotion toward brand or product,,0,0,0,0,0
woman google talk sounded like chelsea handler lol sxsw,no emotion toward brand or product,google,0,0,0,1,0
laughed ipad spent week hauling macbook everywhere really want ipad shoulder rub sxsw,positive emotion,ipad,1,0,0,0,0
sxsw attendees need qr code reader iphone tweet us image badge first 5 get optiscan free,positive emotion,"ipad, iphone",1,1,0,0,0
hey sxsw attendeesyou hop line apple store four days til new ipad2 comes,positive emotion,"ipad, apple",1,0,1,0,0
anyone attending google amp aclu party mention sxsw could plz pictures thanks sxsw,no emotion toward brand or product,google,0,0,0,1,0
march 11 austin tx people line sxsw registration apple store,no emotion toward brand or product,apple,0,0,1,0,0
landed austin spotted google places ads sxsw airport quotthe ultimate austin pocket guidequot like yelp itouru,no emotion toward brand or product,google,0,0,0,1,0
took away lego pit replaced recharging station sxsw might check prices iphone crap samsung android,negative emotion,"android, iphone",0,1,0,0,1
\x89ûïmention awesome meet mention mention mention standing apple queue sxsw yesterday day 2\x89û\x9dltlt cute,no emotion toward brand or product,apple,0,0,1,0,0
mention bad apple shows late qs process poopoos ideas leaves early even quotim creativequot busy gamestorming sxsw,negative emotion,apple,0,0,1,0,0
mention bahrain govt turned google earth result people learned govt turn back sxsw,no emotion toward brand or product,google,0,0,0,1,0
trying balance power power needs iphone vs ipad sxsw 3g ipad sucks quick might go airplane mode,negative emotion,"ipad, iphone",1,1,0,0,0
racing ballroom see mention marissa mayer sxsw sxswi,no emotion toward brand or product,,0,0,0,0,0
iphone battery 100 winning sxsw,positive emotion,iphone,0,1,0,0,0
iphone battery cant keep tweets thanks apple sxsw precommerce,negative emotion,"apple, iphone",0,1,1,0,0
another google wave rt mention interrupt regularly scheduled sxsw geek programming w big google news link,no emotion toward brand or product,google,0,0,0,1,0
fun watch ipadmadness rt mention apple opening popup store austin sxsw link sxsw,positive emotion,"ipad, apple",1,0,1,0,0
control apple set open popup shop core sxsw action link via mention cc mention,positive emotion,apple,0,0,1,0,0
yeah ill sure gtrt mention mention mention check link sxsw google,no emotion toward brand or product,google,0,0,0,1,0
celebrate beauty web mention msft ie9 launch amp play new html5 game win ipad2 link sxsw,positive emotion,ipad,1,0,0,0,0
texas amazing ive met many influential people work twitter foursquare microsoft even apple sxsw winning,no emotion toward brand or product,apple,0,0,1,0,0
woke iphone finished recharging means got enough sleep last night right sxsw,no emotion toward brand or product,iphone,0,1,0,0,0
quiet storm sxsw looking forward seeing googles marissa mayer,no emotion toward brand or product,google,0,0,0,1,0
companies believing nfc google nexus nokia also carriers verifone even apple seems sxsw sxswnfc,no emotion toward brand or product,"google, apple",0,0,1,1,0
\x89ûïmention best thing ive heard weekend sxsw quoti gave ipad 2 money japan relief dont need ipad 2quot mention,negative emotion,ipad,1,0,0,0,0
hope better wave rt mention buzz googles previewing social networking platform sxsw link,i can't tell,google,0,0,0,1,0
ipad 2 betterthey time improve sxsw,positive emotion,ipad,1,0,0,0,0
cus pacman google singularity sxsw noobs meetup,no emotion toward brand or product,google,0,0,0,1,0
